iteracion,epoch,mh,tipo,fitness_best,fitness_instantaneo,dtw_ready,dtw_fire,D1_vs_ramp,D2_vs_const,dtw_delta,theta_c,theta_r,theta_delta,no_improve_len,trigger_streak,window_n,estado_dtw
1,1,WOA,poblacional,12065.25789294459,12065.25789294459,False,False,,,,,,,0,0,1,Llenando ventana
2,1,WOA,poblacional,6900.332793171394,6900.332793171394,False,False,,,,,,,0,0,2,Llenando ventana
3,1,WOA,poblacional,5938.8962749699795,5938.8962749699795,False,False,,,,,,,0,0,3,Llenando ventana
4,1,WOA,poblacional,5938.8962749699795,5938.8962749699795,False,False,,,,,,,1,0,4,Llenando ventana
5,1,WOA,poblacional,5928.282982699382,5928.282982699382,False,False,,,,,,,0,0,5,Llenando ventana
6,1,WOA,poblacional,5853.300909699913,5853.300909699913,False,False,,,,,,,0,0,6,Llenando ventana
7,1,WOA,poblacional,5805.65029555703,5805.65029555703,False,False,,,,,,,0,0,7,Llenando ventana
8,1,WOA,poblacional,5698.37388317142,5698.37388317142,False,False,,,,,,,0,0,8,Llenando ventana
9,1,WOA,poblacional,5695.113402451825,5695.113402451825,False,False,,,,,,,0,0,9,Llenando ventana
10,1,WOA,poblacional,5670.991331945994,5670.991331945994,False,False,,,,,,,0,0,10,Llenando ventana
11,1,WOA,poblacional,5660.837151038391,5660.837151038391,False,False,,,,,,,0,0,11,Llenando ventana
12,1,WOA,poblacional,5650.6868312982015,5650.6868312982015,False,False,,,,,,,0,0,12,Llenando ventana
13,1,WOA,poblacional,5649.735606621289,5649.735606621289,False,False,,,,,,,0,0,13,Llenando ventana
14,1,WOA,poblacional,5649.341614924211,5649.341614924211,False,False,,,,,,,0,0,14,Llenando ventana
15,1,WOA,poblacional,5648.36797127048,5648.36797127048,False,False,,,,,,,0,0,15,Llenando ventana
16,1,WOA,poblacional,5648.239672277774,5648.239672277774,False,False,,,,,,,0,0,16,Llenando ventana
17,1,WOA,poblacional,5648.239672277774,5648.239672277774,False,False,,,,,,,1,0,17,Llenando ventana
18,1,WOA,poblacional,5648.239672277774,5648.239672277774,False,False,,,,,,,2,0,18,Llenando ventana
19,1,WOA,poblacional,5648.228902076647,5648.228902076647,False,False,,,,,,,0,0,19,Llenando ventana
20,1,WOA,poblacional,5648.228125700752,5648.228125700752,False,False,,,,,,,0,0,20,Llenando ventana
21,1,WOA,poblacional,5648.222803964093,5648.222803964093,False,False,,,,,,,0,0,21,Llenando ventana
22,1,WOA,poblacional,5648.216771654643,5648.216771654643,False,False,,,,,,,0,0,22,Llenando ventana
23,1,WOA,poblacional,5648.21423482795,5648.21423482795,False,False,,,,,,,0,0,23,Llenando ventana
